reviews,score,hotel,date,country,room,title,travellerType
,2.9,The Fullerton Hotel,2019,Japan,Premier Courtyard Room,Okay,Group
,2.9,The Fullerton Hotel,2019,Japan,Premier Courtyard Room,Okay,Group
,2.0,The Fullerton Hotel,2021,Malaysia,Taste the Good Life Package - Heritage Room with Complimentary $200 SGD net flexible Dining Credits per stay,Disappointing,Family
,2.0,The Fullerton Hotel,2021,Malaysia,Taste the Good Life Package - Heritage Room with Complimentary $200 SGD net flexible Dining Credits per stay,Disappointing,Family
,2.5,The Fullerton Hotel,2021,Singapore,The Perfect Staycation Package - Premier Courtyard Room with Complimentary $80 SGD Dining Credits per stay,Fair,Couple
,2.5,The Fullerton Hotel,2021,Singapore,The Perfect Staycation Package - Premier Courtyard Room with Complimentary $80 SGD Dining Credits per stay,Fair,Couple
,2.5,The Fullerton Hotel,2021,Singapore,Premier Courtyard Room,Fair,Family
,2.5,The Fullerton Hotel,2021,Singapore,Premier Courtyard Room,Fair,Family
,2.5,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,"We stayed 3 days 2 Night, for the room service was not very good/clean. We pay for 780+ but in room we only got mine",Family
,2.5,The Fullerton Hotel,2020,Singapore,Premier Courtyard Room,"We stayed 3 days 2 Night, for the room service was not very good/clean. We pay for 780+ but in room we only got mine",Family
,2.3,The Fullerton Hotel,2019,Qatar,Heritage Room,Disappointing,Family
,2.3,The Fullerton Hotel,2019,Qatar,Heritage Room,Disappointing,Family
,2.5,The Fullerton Hotel,2019,Australia,Marina Bay View King Room,Fair,Couple
,2.5,The Fullerton Hotel,2019,Australia,Marina Bay View King Room,Fair,Couple
,2.0,The Fullerton Hotel,2022,Indonesia,Heritage Room,Disappointing,Couple
,2.0,The Fullerton Hotel,2022,Indonesia,Heritage Room,Disappointing,Couple
,2.5,The Fullerton Hotel,2022,Singapore,Premier Courtyard Room,Fair,Family
,2.5,The Fullerton Hotel,2022,Singapore,Premier Courtyard Room,Fair,Family
,2.9,The Fullerton Hotel,2020,Philippines,,Okay,Couple
,2.5,Ritz-Carlton Hotel,2021,Singapore,Grand Marina Room with King Bed and Marina Bay view,Fair,Family
,2.5,Ritz-Carlton Hotel,2021,Singapore,Grand Marina Room with King Bed and Marina Bay view,Fair,Family
,2.7,Ritz-Carlton Hotel,2019,Saudi Arabia,Deluxe Kallang Guest room with 1 King Bed,Fair,Group
,2.7,Ritz-Carlton Hotel,2019,Saudi Arabia,Deluxe Kallang Guest room with 1 King Bed,Fair,Group
,2.5,Ritz-Carlton Hotel,2019,Malaysia,Deluxe Kallang Guest room with 1 King Bed,Fair,Family
,2.5,Ritz-Carlton Hotel,2019,Malaysia,Deluxe Kallang Guest room with 1 King Bed,Fair,Family
,2.5,Ritz-Carlton Hotel,2022,Kuwait,Deluxe Kallang Guest room with 1 King Bed,Fair,Couple
,2.5,Ritz-Carlton Hotel,2022,Kuwait,Deluxe Kallang Guest room with 1 King Bed,Fair,Couple
,2.0,Ritz-Carlton Hotel,2022,Thailand,Deluxe Marina Room with Marina Bay view,Disappointing,Couple
,2.0,Ritz-Carlton Hotel,2022,Thailand,Deluxe Marina Room with Marina Bay view,Disappointing,Couple
,2.7,Ritz-Carlton Hotel,2020,Kuwait,,Fair,Couple
,2.7,Ritz-Carlton Hotel,2020,Kuwait,,Fair,Couple
,2.5,Ritz-Carlton Hotel,2022,Australia,Grand Kallang Room with King Bed,Fair,Couple
,2.0,Ritz-Carlton Hotel,2021,Singapore,Elevated Kallang Room with Kallang Precinct view,I time experience to start.,Couple
,2.7,Ritz-Carlton Hotel,2020,Sri Lanka,Grand Marina Room with King Bed and Marina Bay view,Fair,Couple
,2.5,Ritz-Carlton Hotel,2022,Australia,Grand Kallang Room with King Bed,Fair,Couple
