reviews,score,hotel,date,country,room,title,travellerType
,3.95,Marina Bay Sands Hotel,2020,South Korea,Family 1 Bedroom,Good,Family
,3.95,Marina Bay Sands Hotel,2020,South Korea,Family 1 Bedroom,Good,Family
,3.95,Marina Bay Sands Hotel,2020,Japan,Premier King Garden View Room,Good,Group
,3.95,Marina Bay Sands Hotel,2020,Japan,Premier King Garden View Room,Good,Group
,3.95,Marina Bay Sands Hotel,2020,Japan,Premier Twin Garden View Room,Good,Couple
,3.95,Marina Bay Sands Hotel,2020,Japan,Premier Twin Garden View Room,Good,Couple
,3.95,Marina Bay Sands Hotel,2020,Germany,Deluxe King,Good,Group
,3.95,Marina Bay Sands Hotel,2020,Germany,Deluxe King,Good,Group
,3.5,Marina Bay Sands Hotel,2021,Singapore,,Good,Couple
,3.5,Marina Bay Sands Hotel,2021,Singapore,,Good,Couple
,3.5,Marina Bay Sands Hotel,2021,Singapore,,Good,Group
,3.5,Marina Bay Sands Hotel,2021,Singapore,,Good,Group
,3.5,Marina Bay Sands Hotel,2020,Singapore,,Good,Family
,3.5,Marina Bay Sands Hotel,2020,Singapore,,Good,Family
,3.0,Marina Bay Sands Hotel,2020,United Kingdom,,Pleasant,Solo traveler
,3.0,Marina Bay Sands Hotel,2020,United Kingdom,,Pleasant,Solo traveler
,3.0,Marina Bay Sands Hotel,2020,Spain,,Pleasant,Solo traveler
,3.0,Marina Bay Sands Hotel,2020,Spain,,Pleasant,Solo traveler
,3.75,Marina Bay Sands Hotel,2020,Australia,,Good,Couple
,3.75,Marina Bay Sands Hotel,2020,Australia,,Good,Couple
,3.35,Marina Bay Sands Hotel,2020,Australia,,Pleasant,Couple
,3.35,Marina Bay Sands Hotel,2020,Australia,,Pleasant,Couple
,3.75,Marina Bay Sands Hotel,2019,Malaysia,,Good,Family
,3.75,Marina Bay Sands Hotel,2019,Malaysia,,Good,Family
,3.55,Marina Bay Sands Hotel,2019,Jordan,,Good,Couple
,3.55,Marina Bay Sands Hotel,2019,Jordan,,Good,Couple
,3.1,Marina Bay Sands Hotel,2019,Singapore,,Pleasant,Couple
,3.1,Marina Bay Sands Hotel,2019,Singapore,,Pleasant,Couple
,3.55,Marina Bay Sands Hotel,2019,United Kingdom,,Good,Solo traveler
,3.55,Marina Bay Sands Hotel,2019,United Kingdom,,Good,Solo traveler
,3.55,Marina Bay Sands Hotel,2019,Japan,,Good,Couple
,3.55,Marina Bay Sands Hotel,2019,Japan,,Good,Couple
,3.1,Marina Bay Sands Hotel,2019,United Kingdom,,Pleasant,Group
,3.1,Marina Bay Sands Hotel,2019,United Kingdom,,Pleasant,Group
,3.1,Marina Bay Sands Hotel,2019,United States of America,,Pleasant,Family
,3.1,Marina Bay Sands Hotel,2019,United States of America,,Pleasant,Family
,3.25,Marina Bay Sands Hotel,2019,Thailand,Deluxe King Garden View Room,Pleasant,Couple
,3.25,Marina Bay Sands Hotel,2019,Thailand,Deluxe King Garden View Room,Pleasant,Couple
,3.55,Marina Bay Sands Hotel,2019,United Kingdom,Deluxe King City View Room,Good,Couple
,3.55,Marina Bay Sands Hotel,2019,United Kingdom,Deluxe King City View Room,Good,Couple
,3.35,Marina Bay Sands Hotel,2019,United States of America,Deluxe King,Pleasant,Solo traveler
,3.35,Marina Bay Sands Hotel,2019,United States of America,Deluxe King,Pleasant,Solo traveler
,3.75,Marina Bay Sands Hotel,2019,Maldives,Deluxe King Garden View Room,Good,Couple
,3.75,Marina Bay Sands Hotel,2019,Maldives,Deluxe King Garden View Room,Good,Couple
,3.75,Marina Bay Sands Hotel,2019,Australia,Deluxe Twin,Good,Solo traveler
,3.75,Marina Bay Sands Hotel,2019,Australia,Deluxe Twin,Good,Solo traveler
,3.35,Marina Bay Sands Hotel,2019,South Korea,Deluxe Twin,Pleasant,Family
,3.35,Marina Bay Sands Hotel,2019,South Korea,Deluxe Twin,Pleasant,Family
,3.35,Marina Bay Sands Hotel,2019,United Kingdom,Deluxe King Garden View Room,Pleasant,Solo traveler
,3.35,Marina Bay Sands Hotel,2019,United Kingdom,Deluxe King Garden View Room,Pleasant,Solo traveler
,3.5,Marina Bay Sands Hotel,2019,China,Deluxe King,Good,Group
,3.5,Marina Bay Sands Hotel,2019,China,Deluxe King,Good,Group
,3.35,Marina Bay Sands Hotel,2019,Singapore,Premier King Garden View Room,,Family
,3.35,Marina Bay Sands Hotel,2019,Singapore,Premier King Garden View Room,,Family
,3.55,Marina Bay Sands Hotel,2019,Ireland,Premier King,Good,Group
,3.55,Marina Bay Sands Hotel,2019,Ireland,Premier King,Good,Group
,3.75,Marina Bay Sands Hotel,2019,Kuwait,Deluxe Twin Garden View Room (3 People),Good,Family
,3.75,Marina Bay Sands Hotel,2019,Kuwait,Deluxe Twin Garden View Room (3 People),Good,Family
,3.75,Marina Bay Sands Hotel,2019,South Korea,Deluxe King,Good,Group
,3.75,Marina Bay Sands Hotel,2019,South Korea,Deluxe King,Good,Group
,3.55,Marina Bay Sands Hotel,2019,Australia,Deluxe Twin,Good,Family
,3.55,Marina Bay Sands Hotel,2019,Australia,Deluxe Twin,Good,Family
,3.5,Marina Bay Sands Hotel,2019,Israel,Deluxe King Garden View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2019,Israel,Deluxe King Garden View Room,Good,Family
,3.75,Marina Bay Sands Hotel,2019,Australia,Deluxe Twin Garden View Room,Good,Group
,3.75,Marina Bay Sands Hotel,2019,Australia,Deluxe Twin Garden View Room,Good,Group
,3.5,Marina Bay Sands Hotel,2019,United Kingdom,Deluxe King,Good,Couple
,3.5,Marina Bay Sands Hotel,2019,United Kingdom,Deluxe King,Good,Couple
,3.75,Marina Bay Sands Hotel,2019,Australia,Deluxe King Garden View Room,Good,Couple
,3.75,Marina Bay Sands Hotel,2019,Australia,Deluxe King Garden View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2019,Australia,Premier King Garden View Room (3 People),Good,Family
,3.5,Marina Bay Sands Hotel,2019,Australia,Premier King Garden View Room (3 People),Good,Family
,3.0,Marina Bay Sands Hotel,2019,Australia,Premier King,Pleasant,Couple
,3.0,Marina Bay Sands Hotel,2019,Australia,Premier King,Pleasant,Couple
,3.55,Marina Bay Sands Hotel,2019,Japan,Deluxe King Harbor View Room,Good,Couple
,3.55,Marina Bay Sands Hotel,2019,Japan,Deluxe King Harbor View Room,Good,Couple
,3.0,Marina Bay Sands Hotel,2019,Indonesia,Premier Twin City View Room (3 People),Pleasant,Group
,3.0,Marina Bay Sands Hotel,2019,Indonesia,Premier Twin City View Room (3 People),Pleasant,Group
,3.75,Marina Bay Sands Hotel,2019,Thailand,Premier King Harbor View Room,Good,Group
,3.75,Marina Bay Sands Hotel,2019,Thailand,Premier King Harbor View Room,Good,Group
,3.1,Marina Bay Sands Hotel,2019,United States of America,The Club Room King City View,Pleasant,Couple
,3.1,Marina Bay Sands Hotel,2019,United States of America,The Club Room King City View,Pleasant,Couple
,3.35,Marina Bay Sands Hotel,2019,Mongolia,Deluxe King City View Room (3 People),Pleasant,Couple
,3.35,Marina Bay Sands Hotel,2019,Mongolia,Deluxe King City View Room (3 People),Pleasant,Couple
,3.5,Marina Bay Sands Hotel,2019,Spain,Deluxe King Garden View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2019,Spain,Deluxe King Garden View Room,Good,Couple
,3.1,Marina Bay Sands Hotel,2019,India,Deluxe King Garden View Room,Pleasant,Group
,3.1,Marina Bay Sands Hotel,2019,India,Deluxe King Garden View Room,Pleasant,Group
,3.5,Marina Bay Sands Hotel,2019,Singapore,Premier King Garden View Room,Good,Group
,3.5,Marina Bay Sands Hotel,2019,Singapore,Premier King Garden View Room,Good,Group
,3.1,Marina Bay Sands Hotel,2019,Vietnam,Deluxe Twin Garden View Room,Pleasant,Family
,3.1,Marina Bay Sands Hotel,2019,Vietnam,Deluxe Twin Garden View Room,Pleasant,Family
,3.5,Marina Bay Sands Hotel,2020,Singapore,Deluxe King Garden View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2020,Singapore,Deluxe King Garden View Room,Good,Couple
,3.75,Marina Bay Sands Hotel,2020,New Zealand,Deluxe King Harbor View Room,Good,Family
,3.75,Marina Bay Sands Hotel,2020,New Zealand,Deluxe King Harbor View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2020,United States of America,Deluxe King Sky View,Good,Couple
,3.5,Marina Bay Sands Hotel,2020,United States of America,Deluxe King Sky View,Good,Couple
,3.5,Marina Bay Sands Hotel,2020,Singapore,Premier King,Good,Group
,3.5,Marina Bay Sands Hotel,2020,Singapore,Premier King,Good,Group
,3.5,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe King City View Room,Good,Group
,3.5,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe King City View Room,Good,Group
,3.5,Marina Bay Sands Hotel,2020,Singapore,Deluxe Twin City View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2020,Singapore,Deluxe Twin City View Room,Good,Family
,3.75,Marina Bay Sands Hotel,2020,Australia,Deluxe Twin Room - Lower Floor (3 People),Good,Family
,3.75,Marina Bay Sands Hotel,2020,Australia,Deluxe Twin Room - Lower Floor (3 People),Good,Family
,3.55,Marina Bay Sands Hotel,2020,Australia,Deluxe King Garden View Room,Good,Couple
,3.55,Marina Bay Sands Hotel,2020,Australia,Deluxe King Garden View Room,Good,Couple
,3.55,Marina Bay Sands Hotel,2020,Australia,Deluxe King Harbor View Room,Good,Solo traveler
,3.55,Marina Bay Sands Hotel,2020,Australia,Deluxe King Harbor View Room,Good,Solo traveler
,3.75,Marina Bay Sands Hotel,2020,Thailand,Deluxe Twin Garden View Room (3 People),Good,Family
,3.75,Marina Bay Sands Hotel,2020,Thailand,Deluxe Twin Garden View Room (3 People),Good,Family
,3.55,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe Twin City View Room,Good,Couple
,3.55,Marina Bay Sands Hotel,2020,United Kingdom,Deluxe Twin City View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2020,United States of America,Deluxe Twin Garden View Room,Great!,Couple
,3.5,Marina Bay Sands Hotel,2020,United States of America,Deluxe Twin Garden View Room,Great!,Couple
,3.75,Marina Bay Sands Hotel,2020,Spain,Premier King Garden View Room,Good,Couple
,3.75,Marina Bay Sands Hotel,2020,Spain,Premier King Garden View Room,Good,Couple
,3.35,Marina Bay Sands Hotel,2020,Japan,Premier King,Pleasant,Family
,3.35,Marina Bay Sands Hotel,2020,Japan,Premier King,Pleasant,Family
,3.35,Marina Bay Sands Hotel,2020,Japan,Premier King Garden View Room,Pleasant,Family
,3.35,Marina Bay Sands Hotel,2020,Japan,Premier King Garden View Room,Pleasant,Family
,3.5,Marina Bay Sands Hotel,2019,Australia,Deluxe Twin,Good,Family
,3.5,Marina Bay Sands Hotel,2019,Australia,Deluxe Twin,Good,Family
,3.35,Marina Bay Sands Hotel,2019,Saudi Arabia,Deluxe King,Pleasant,Family
,3.35,Marina Bay Sands Hotel,2019,Saudi Arabia,Deluxe King,Pleasant,Family
,3.75,Marina Bay Sands Hotel,2019,India,Premier King,Good,Family
,3.75,Marina Bay Sands Hotel,2019,India,Premier King,Good,Family
,3.75,Marina Bay Sands Hotel,2019,Macau,Deluxe King City View Room,Good,Couple
,3.75,Marina Bay Sands Hotel,2019,Macau,Deluxe King City View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2021,Singapore,Premier King Harbor View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2021,Singapore,Premier King Harbor View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2021,India,The Grand Club King Garden View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2021,India,The Grand Club King Garden View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2021,Australia,Deluxe King City View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2021,Australia,Deluxe King City View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2021,Singapore,Deluxe King Garden View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2021,Singapore,Deluxe King Garden View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2021,Singapore,Deluxe King Sky View,Good,Group
,3.5,Marina Bay Sands Hotel,2021,Singapore,Deluxe King Sky View,Good,Group
,3.5,Marina Bay Sands Hotel,2020,Singapore,Deluxe King Garden View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2020,Singapore,Deluxe King Garden View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2020,Singapore,Deluxe King Garden View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2020,Singapore,Deluxe King Garden View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2020,Singapore,Deluxe King City View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2020,Singapore,Deluxe King City View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2020,Singapore,Premier King Sky View,Good,Family
,3.5,Marina Bay Sands Hotel,2020,Singapore,Premier King Sky View,Good,Family
,3.5,Marina Bay Sands Hotel,2020,Singapore,Deluxe King Garden View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2020,Singapore,Deluxe King Garden View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2020,Singapore,Deluxe Twin Garden View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2020,Singapore,Deluxe Twin Garden View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2020,Singapore,Deluxe King Sky View,Good,Couple
,3.5,Marina Bay Sands Hotel,2020,Singapore,Deluxe King Sky View,Good,Couple
,3.5,Marina Bay Sands Hotel,2020,Singapore,Premier King Garden View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2020,Singapore,Premier King Garden View Room,Good,Family
,3.75,Marina Bay Sands Hotel,2020,Singapore,Premier King Harbor View Room (3 People),Good,Group
,3.75,Marina Bay Sands Hotel,2020,Singapore,Premier King Harbor View Room (3 People),Good,Group
,3.5,Marina Bay Sands Hotel,2020,Sweden,The Club Room King City View,Good,Solo traveler
,3.5,Marina Bay Sands Hotel,2020,Sweden,The Club Room King City View,Good,Solo traveler
,3.5,Marina Bay Sands Hotel,2020,Japan,Deluxe King,Good,Couple
,3.5,Marina Bay Sands Hotel,2020,Japan,Deluxe King,Good,Couple
,3.5,Marina Bay Sands Hotel,2022,Ireland,Deluxe King,Good,Couple
,3.5,Marina Bay Sands Hotel,2022,Ireland,Deluxe King,Good,Couple
,3.5,Marina Bay Sands Hotel,2022,Thailand,Deluxe King Garden View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2022,Thailand,Deluxe King Garden View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2022,United Kingdom,Deluxe King Garden View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2022,United Kingdom,Deluxe King Garden View Room,Good,Couple
,3.0,Marina Bay Sands Hotel,2022,Singapore,Deluxe Twin Garden View Room,Pleasant,Family
,3.0,Marina Bay Sands Hotel,2022,Singapore,Deluxe Twin Garden View Room,Pleasant,Family
,3.5,Marina Bay Sands Hotel,2022,Singapore,Deluxe King City View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2022,Singapore,Deluxe King City View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2022,United Kingdom,Special Offer - Deluxe King Sky View,Good,Couple
,3.5,Marina Bay Sands Hotel,2022,United Kingdom,Special Offer - Deluxe King Sky View,Good,Couple
,3.5,Marina Bay Sands Hotel,2022,Singapore,Premier Twin City View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2022,Singapore,Premier Twin City View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2022,Singapore,Premier King,Good,Family
,3.5,Marina Bay Sands Hotel,2022,Singapore,Premier King,Good,Family
,3.0,Marina Bay Sands Hotel,2022,Singapore,Premier King Garden View Room,We expected that the room setup will be like romantic as we informed earlier that we are newly wed and having our honeym,Couple
,3.0,Marina Bay Sands Hotel,2022,Singapore,Premier King Garden View Room,We expected that the room setup will be like romantic as we informed earlier that we are newly wed and having our honeym,Couple
,3.5,Marina Bay Sands Hotel,2021,Singapore,Premier King Garden View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2021,Singapore,Premier King Garden View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2021,Singapore,Deluxe King Garden View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2021,Singapore,Deluxe King Garden View Room,Good,Family
,3.0,Marina Bay Sands Hotel,2021,Singapore,Deluxe Twin Garden View Room,Pleasant,Couple
,3.0,Marina Bay Sands Hotel,2021,Singapore,Deluxe Twin Garden View Room,Pleasant,Couple
,3.5,Marina Bay Sands Hotel,2021,Singapore,Deluxe King Harbor View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2021,Singapore,Deluxe King Harbor View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2021,Singapore,Deluxe King Garden View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2021,Singapore,Deluxe King Garden View Room,Good,Couple
,3.0,Marina Bay Sands Hotel,2021,Singapore,Deluxe King Sky View,Pleasant,Family
,3.0,Marina Bay Sands Hotel,2021,Singapore,Deluxe King Sky View,Pleasant,Family
,3.5,Marina Bay Sands Hotel,2021,Singapore,The Club Room King City View,Good,Couple
,3.5,Marina Bay Sands Hotel,2021,Singapore,The Club Room King City View,Good,Couple
,3.5,Marina Bay Sands Hotel,2021,Singapore,Deluxe King Harbor View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2021,Singapore,Deluxe King Harbor View Room,Good,Couple
,3.95,Marina Bay Sands Hotel,2019,Australia,Premier King Harbor View Room,Good,Couple
,3.95,Marina Bay Sands Hotel,2019,Australia,Premier King Harbor View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2022,United Arab Emirates,Deluxe Twin,Good,Group
,3.5,Marina Bay Sands Hotel,2022,United Arab Emirates,Deluxe Twin,Good,Group
,3.5,Marina Bay Sands Hotel,2022,India,Deluxe King Garden View Room,Good,Group
,3.5,Marina Bay Sands Hotel,2022,India,Deluxe King Garden View Room,Good,Group
,3.5,Marina Bay Sands Hotel,2022,Austria,Deluxe King,Good,Couple
,3.5,Marina Bay Sands Hotel,2022,Austria,Deluxe King,Good,Couple
,3.5,Marina Bay Sands Hotel,2022,China,Deluxe King Garden View Room,Good,Solo traveler
,3.5,Marina Bay Sands Hotel,2022,China,Deluxe King Garden View Room,Good,Solo traveler
,3.5,Marina Bay Sands Hotel,2022,Egypt,Deluxe King Harbor View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2022,Egypt,Deluxe King Harbor View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2022,Singapore,Deluxe King Harbor View Room,Good,Group
,3.5,Marina Bay Sands Hotel,2022,Singapore,Deluxe King Harbor View Room,Good,Group
,3.0,Marina Bay Sands Hotel,2022,United Arab Emirates,Deluxe King,Pleasant,Family
,3.0,Marina Bay Sands Hotel,2022,United Arab Emirates,Deluxe King,Pleasant,Family
,3.5,Marina Bay Sands Hotel,2022,Australia,Deluxe Twin,Good,Family
,3.5,Marina Bay Sands Hotel,2022,Australia,Deluxe Twin,Good,Family
,3.5,Marina Bay Sands Hotel,2022,Saudi Arabia,Deluxe King,Good,Couple
,3.5,Marina Bay Sands Hotel,2022,Saudi Arabia,Deluxe King,Good,Couple
,3.5,Marina Bay Sands Hotel,2022,Philippines,Deluxe King Garden View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2022,Philippines,Deluxe King Garden View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2022,Thailand,Deluxe King,Good,Family
,3.5,Marina Bay Sands Hotel,2022,Thailand,Deluxe King,Good,Family
,3.5,Marina Bay Sands Hotel,2022,United Kingdom,Deluxe Twin City View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2022,United Kingdom,Deluxe Twin City View Room,Good,Couple
,3.5,Marina Bay Sands Hotel,2022,Vietnam,Deluxe King,Good,Family
,3.5,Marina Bay Sands Hotel,2022,Vietnam,Deluxe King,Good,Family
,3.0,Marina Bay Sands Hotel,2022,India,Deluxe King Harbor View Room,Pleasant,Family
,3.0,Marina Bay Sands Hotel,2022,India,Deluxe King Harbor View Room,Pleasant,Family
,3.95,Marina Bay Sands Hotel,2019,New Zealand,Premier King City View Room,Good,Couple
,3.95,Marina Bay Sands Hotel,2019,New Zealand,Premier King City View Room,Good,Couple
,3.95,Marina Bay Sands Hotel,2019,United Kingdom,Special Offer - Premier King Harbor View Room,Good,Couple
,3.95,Marina Bay Sands Hotel,2019,United Kingdom,Special Offer - Premier King Harbor View Room,Good,Couple
,3.95,Marina Bay Sands Hotel,2019,Nigeria,Deluxe King,Good,Couple
,3.95,Marina Bay Sands Hotel,2019,Nigeria,Deluxe King,Good,Couple
,3.95,Marina Bay Sands Hotel,2019,Brunei,Family 1 Bedroom,Good,Group
,3.95,Marina Bay Sands Hotel,2019,Brunei,Family 1 Bedroom,Good,Group
,3.95,Marina Bay Sands Hotel,2019,East Timor,Premier King City View Room,Good,Family
,3.95,Marina Bay Sands Hotel,2019,East Timor,Premier King City View Room,Good,Family
,3.95,Marina Bay Sands Hotel,2019,United Kingdom,Deluxe King Harbor View Room,Good,Solo traveler
,3.95,Marina Bay Sands Hotel,2019,United Kingdom,Deluxe King Harbor View Room,Good,Solo traveler
,3.95,Marina Bay Sands Hotel,2019,United States of America,Family Studio,Good,Family
,3.95,Marina Bay Sands Hotel,2019,United States of America,Family Studio,Good,Family
,3.95,Marina Bay Sands Hotel,2019,Australia,Deluxe Twin Garden View Room (3 People),Good,Group
,3.95,Marina Bay Sands Hotel,2019,Australia,Deluxe Twin Garden View Room (3 People),Good,Group
,3.95,Marina Bay Sands Hotel,2019,United Kingdom,Deluxe King,Good,Couple
,3.95,Marina Bay Sands Hotel,2019,United Kingdom,Deluxe King,Good,Couple
,3.95,Marina Bay Sands Hotel,2020,Thailand,Premier King City View Room,Good,Family
,3.95,Marina Bay Sands Hotel,2020,Thailand,Premier King City View Room,Good,Family
,3.95,Marina Bay Sands Hotel,2020,France,Premier King Garden View Room,Good,Couple
,3.95,Marina Bay Sands Hotel,2020,France,Premier King Garden View Room,Good,Couple
,3.95,Marina Bay Sands Hotel,2020,Switzerland,Deluxe King,Good,Couple
,3.95,Marina Bay Sands Hotel,2020,Switzerland,Deluxe King,Good,Couple
,3.95,Marina Bay Sands Hotel,2020,United States of America,Premier King City View Room (3 People),Good,Family
,3.95,Marina Bay Sands Hotel,2020,United States of America,Premier King City View Room (3 People),Good,Family
,3.5,Marina Bay Sands Hotel,2020,Netherlands,,Good,Couple
,3.1,Marina Bay Sands Hotel,2020,Thailand,,Pleasant,Couple
,3.0,Marina Bay Sands Hotel,2020,Denmark,Deluxe Twin,Pleasant,Family
,3.75,Marina Bay Sands Hotel,2019,Saudi Arabia,Family 1 Bedroom,خبه الفندق والمسبح,Family
,3.75,Marina Bay Sands Hotel,2019,Saudi Arabia,Family 1 Bedroom,خبه الفندق والمسبح,Family
,3.1,Marina Bay Sands Hotel,2019,United Arab Emirates,Deluxe Twin Garden View Room,Pleasant,Family
,3.1,Marina Bay Sands Hotel,2019,United Arab Emirates,Deluxe Twin Garden View Room,Pleasant,Family
,3.5,Marina Bay Sands Hotel,2020,United Arab Emirates,Deluxe King,Good,Family
,3.5,Marina Bay Sands Hotel,2020,United Arab Emirates,Deluxe King,Good,Family
,3.75,Marina Bay Sands Hotel,2020,Israel,Deluxe King Garden View Room,Good,Group
,3.75,Marina Bay Sands Hotel,2020,Israel,Deluxe King Garden View Room,Good,Group
,3.5,Marina Bay Sands Hotel,2022,Romania,Deluxe Twin Garden View Room,Good,Couple
,3.0,Marina Bay Sands Hotel,2020,Germany,Deluxe King Harbor View Room,Pleasant,Group
,3.95,Marina Bay Sands Hotel,2020,Saudi Arabia,Deluxe King Sky View,Good,Couple
,3.95,Marina Bay Sands Hotel,2020,Saudi Arabia,Deluxe King Sky View,Good,Couple
Na,3.5,Marina Bay Sands Hotel,2020,Singapore,,At least have halal food in the hotel,Couple
Na,3.5,Marina Bay Sands Hotel,2020,Singapore,,At least have halal food in the hotel,Couple
,3.35,Marina Bay Sands Hotel,2019,Japan,,Pleasant,Family
,3.0,Marina Bay Sands Hotel,2019,Canada,,Only asset of this hotel is the infinity pool,Couple
None,3.95,Marina Bay Sands Hotel,2019,New Zealand,,Good,Couple
,3.95,Marina Bay Sands Hotel,2020,China,,Good,Family
,3.35,Marina Bay Sands Hotel,2019,Singapore,Deluxe King Garden View Room,Unhappy and for the amount paid not worth,Couple
,3.5,Marina Bay Sands Hotel,2019,Australia,Deluxe King,Good,Family
,3.55,Marina Bay Sands Hotel,2019,United States of America,Premier Twin,Good,Family
,3.75,Marina Bay Sands Hotel,2019,United States of America,Premier King Garden View Room,Good,Couple
,3.0,Marina Bay Sands Hotel,2019,Australia,The Club Room King City View,Pleasant,Couple
,3.1,Marina Bay Sands Hotel,2019,United Kingdom,Deluxe King Garden View Room,Pleasant,Couple
,3.0,Marina Bay Sands Hotel,2019,"Abkhazia, ​Georgia",Deluxe King,Pleasant,Group
,3.1,Marina Bay Sands Hotel,2019,Vietnam,Deluxe King City View Room,Need bathtub included,Couple
,3.5,Marina Bay Sands Hotel,2019,United Kingdom,Premier King Garden View Room,Fun,Group
,3.5,Marina Bay Sands Hotel,2020,China,Deluxe King Harbor View Room,"just so so, not worthy the price.",Couple
,3.1,Marina Bay Sands Hotel,2020,Poland,Deluxe King Garden View Room,Pleasant,Couple
,3.5,Marina Bay Sands Hotel,2020,Singapore,Deluxe King Garden View Room,Good,Couple
,3.0,Marina Bay Sands Hotel,2020,Singapore,Special Offer - Deluxe King Harbor View Room,Pleasant,Family
,3.0,Marina Bay Sands Hotel,2020,Singapore,Deluxe King Harbor View Room,overall pleasant stay,Couple
,3.1,Marina Bay Sands Hotel,2020,Thailand,Premier King Garden View Room,Pleasant,Couple
,3.5,Marina Bay Sands Hotel,2020,Australia,Deluxe King Harbor View Room,A good five start hotel but overpriced(almost double the price) during the holiday season,Family
Nil,3.0,Marina Bay Sands Hotel,2021,Singapore,Special Offer - Premier King Harbor View Room,Decent,Couple
,3.5,Marina Bay Sands Hotel,2020,Singapore,Premier Twin Garden View Room,A wonderful staycation.,Family
,3.5,Marina Bay Sands Hotel,2020,Singapore,Deluxe King Garden View Room,Good,Solo traveler
,3.5,Marina Bay Sands Hotel,2021,Singapore,Special Offer - Premier King Harbor View Room,,Family
,3.5,Marina Bay Sands Hotel,2021,Singapore,Special Offer - Premier King Harbor View Room,,Family
,3.5,Marina Bay Sands Hotel,2022,Singapore,Deluxe King Harbor View Room,Good,Family
,3.5,Marina Bay Sands Hotel,2022,Mongolia,Deluxe King,Good,Family
,3.0,Marina Bay Sands Hotel,2022,United States of America,Deluxe Twin City View Room,Pleasant,Family
,3.5,Marina Bay Sands Hotel,2022,France,Deluxe Twin Garden View Room,Good,Family
,3.95,Marina Bay Sands Hotel,2019,United States of America,Deluxe King City View Room,Good,Couple
,3.95,Marina Bay Sands Hotel,2020,Romania,Deluxe King Garden View Room,Good,Family
,3.95,Pan Pacific Hotel,2020,Singapore,,Good,Solo traveler
,3.95,Pan Pacific Hotel,2020,Singapore,,Good,Solo traveler
,3.95,Pan Pacific Hotel,2019,New Zealand,,Good,Couple
,3.95,Pan Pacific Hotel,2019,New Zealand,,Good,Couple
,3.75,Pan Pacific Hotel,2019,Japan,,Good,Family
,3.75,Pan Pacific Hotel,2019,Japan,,Good,Family
,3.5,Pan Pacific Hotel,2019,Switzerland,,Good,Solo traveler
,3.5,Pan Pacific Hotel,2019,Switzerland,,Good,Solo traveler
,3.55,Pan Pacific Hotel,2020,Germany,Deluxe King or Twin Room,Good,Solo traveler
,3.55,Pan Pacific Hotel,2020,Germany,Deluxe King or Twin Room,Good,Solo traveler
